flags,Ns,time/s,dQ/mA.h,(Q-Qo)/mA.h,control/V/mA,Voltage,I Range,Q charge/discharge/mA.h,half cycle,P/W,Time,dt,Current,state,cycle change,Capacity,full cycle
23,0,1369.999965390889,0.0,0.0,0.0,2.5081937,14,0.0,0,0.0,1369.999965390889,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1379.9999651382677,0.0,0.0,0.0,2.5082319,14,0.0,0,0.0,1379.9999651382677,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1389.9999648856465,0.0,0.0,0.0,2.5082703,14,0.0,0,0.0,1389.9999648856465,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1399.9999646330252,0.0,0.0,0.0,2.5082893,14,0.0,0,0.0,1399.9999646330252,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1409.999964380404,0.0,0.0,0.0,2.5083466,14,0.0,0,0.0,1409.999964380404,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1419.9999641277827,0.0,0.0,0.0,2.508423,14,0.0,0,0.0,1419.9999641277827,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1429.9999638751615,0.0,0.0,0.0,2.508385,14,0.0,0,0.0,1429.9999638751615,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1439.9999636225402,0.0,0.0,0.0,2.5084803,14,0.0,0,0.0,1439.9999636225402,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1449.999963369919,0.0,0.0,0.0,2.5084994,14,0.0,0,0.0,1449.999963369919,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1459.9999631172977,0.0,0.0,0.0,2.5084803,14,0.0,0,0.0,1459.9999631172977,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1469.9999628646765,0.0,0.0,0.0,2.5087287,14,0.0,0,0.0,1469.9999628646765,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1479.9999626120552,0.0,0.0,0.0,2.508576,14,0.0,0,0.0,1479.9999626120552,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1489.999962359434,0.0,0.0,0.0,2.5086524,14,0.0,0,0.0,1489.999962359434,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1499.9999621068127,0.0,0.0,0.0,2.508767,14,0.0,0,0.0,1499.9999621068127,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1509.9999618541915,0.0,0.0,0.0,2.5086906,14,0.0,0,0.0,1509.9999618541915,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1519.9999616015702,0.0,0.0,0.0,2.508576,14,0.0,0,0.0,1519.9999616015702,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1529.999961348949,0.0,0.0,0.0,2.5087287,14,0.0,0,0.0,1529.999961348949,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1539.9999610963278,0.0,0.0,0.0,2.5088243,14,0.0,0,0.0,1539.9999610963278,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1549.9999608437065,0.0,0.0,0.0,2.508767,14,0.0,0,0.0,1549.9999608437065,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1559.9999605910853,0.0,0.0,0.0,2.5087287,14,0.0,0,0.0,1559.9999605910853,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1569.999960338464,0.0,0.0,0.0,2.5087287,14,0.0,0,0.0,1569.999960338464,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1579.9999600858428,0.0,0.0,0.0,2.5086331,14,0.0,0,0.0,1579.9999600858428,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1589.9999598332215,0.0,0.0,0.0,2.5087097,14,0.0,0,0.0,1589.9999598332215,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1599.9999595806003,0.0,0.0,0.0,2.508595,14,0.0,0,0.0,1599.9999595806003,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1609.999959327979,0.0,0.0,0.0,2.508576,14,0.0,0,0.0,1609.999959327979,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1619.9999590753578,0.0,0.0,0.0,2.5084422,14,0.0,0,0.0,1619.9999590753578,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1629.9999588227365,0.0,0.0,0.0,2.508614,14,0.0,0,0.0,1629.9999588227365,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1639.9999585701153,0.0,0.0,0.0,2.5084422,14,0.0,0,0.0,1639.9999585701153,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1649.999958317494,0.0,0.0,0.0,2.5085187,14,0.0,0,0.0,1649.999958317494,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1659.9999580648728,0.0,0.0,0.0,2.5083275,14,0.0,0,0.0,1659.9999580648728,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1669.9999578122515,0.0,0.0,0.0,2.508385,14,0.0,0,0.0,1669.9999578122515,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1679.9999575596303,0.0,0.0,0.0,2.5083656,14,0.0,0,0.0,1679.9999575596303,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1689.999957307009,0.0,0.0,0.0,2.5083466,14,0.0,0,0.0,1689.999957307009,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1699.9999570543878,0.0,0.0,0.0,2.5082893,14,0.0,0,0.0,1699.9999570543878,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1709.9999568017665,0.0,0.0,0.0,2.5081174,14,0.0,0,0.0,1709.9999568017665,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1719.9999565491453,0.0,0.0,0.0,2.5081937,14,0.0,0,0.0,1719.9999565491453,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1729.999956296524,0.0,0.0,0.0,2.5082128,14,0.0,0,0.0,1729.999956296524,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1739.9999560439028,0.0,0.0,0.0,2.5081747,14,0.0,0,0.0,1739.9999560439028,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1749.9999557912815,0.0,0.0,0.0,2.5082703,14,0.0,0,0.0,1749.9999557912815,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1759.9999555386603,0.0,0.0,0.0,2.5081174,14,0.0,0,0.0,1759.9999555386603,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1769.999955286039,0.0,0.0,0.0,2.5082512,14,0.0,0,0.0,1769.999955286039,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1779.9999550334178,0.0,0.0,0.0,2.5083275,14,0.0,0,0.0,1779.9999550334178,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1789.9999547807965,0.0,0.0,0.0,2.5081174,14,0.0,0,0.0,1789.9999547807965,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1799.9999545281753,0.0,0.0,0.0,2.5082128,14,0.0,0,0.0,1799.9999545281753,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1809.999954275554,0.0,0.0,0.0,2.5082512,14,0.0,0,0.0,1809.999954275554,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1819.9999540229328,0.0,0.0,0.0,2.5082512,14,0.0,0,0.0,1819.9999540229328,9.999999747378752,0.0,R,False,0.0,0.0
